REC_ID,REPORT_NUM,EVENT_PROPERTY_NAME,EVENT_TYPE_ID,EVENT_TYPE_NAME,EVENT_SRC_NAME,DISTRICT_ID,INTIME_ARCHIVE_NUM,SUB_TYPE_ID,DISTRICT_NAME,COMMUNITY_ID,STREET_ID,OVERTIME_ARCHIVE_NUM,OPERATE_NUM,DISPOSE_UNIT_ID,STREET_NAME,CREATE_TIME,EVENT_SRC_ID,INTIME_TO_ARCHIVE_NUM,SUB_TYPE_NAME,EVENT_PROPERTY_ID,OCCUR_PLACE,COMMUNITY_NAME,DISPOSE_UNIT_NAME,MAIN_TYPE_NAME,MAIN_TYPE_ID
67614,1,投诉,5,市容环卫,12319,1,1,602,坪山区,10022,105,0,1,1772,坑梓街道,2018/6/19 16:59,12,0,无照经营游商,2,-,秀新社区,城管办（坑梓街道办事处）,占道经营,178
67615,1,投诉,5,市容环卫,@坪山,1,1,1162,坪山区,10004,102,0,1,8532,马峦街道,2018/6/19 17:02,103,0,综合执法,2,-,坪环社区,马峦办事处综合执法队,市容城管,1159
67616,1,投诉,5,市容环卫,@坪山,1,1,1162,坪山区,10004,102,0,1,8532,马峦街道,2018/6/19 17:08,103,0,综合执法,2,-,坪环社区,马峦办事处综合执法队,市容城管,1159
67619,1,投诉,5,市容环卫,@坪山,1,1,591,坪山区,10022,105,0,1,1785,坑梓街道,2018/6/19 17:19,103,0,绿化带养护,2,-,秀新社区,秀新社区,绿化养护,176
67623,1,投诉,6,市政设施,@坪山,1,0,643,坪山区,10022,105,1,1,1785,坑梓街道,2018/6/19 17:38,103,0,电力设施故障,2,-,秀新社区,秀新社区,公用部件,185
67625,1,投诉,5,市容环卫,@坪山,1,1,591,坪山区,10022,105,0,1,1770,坑梓街道,2018/6/19 17:50,103,0,绿化带养护,2,-,秀新社区,市政服务中心（坑梓街道办事处）,绿化养护,176
67626,1,投诉,5,市容环卫,12319,1,1,613,坪山区,10007,104,0,1,8484,坪山街道,2018/6/19 17:55,12,0,露天烧烤,2,-,六联社区,坪山街道综合执法队,其他市容违法行为或影响市容事件,181
67629,1,投诉,11,教育卫生,@坪山,1,1,1028,坪山区,10013,101,0,1,1555,龙田街道,2018/6/19 18:23,103,0,学历学位学籍管理,2,-,竹坑社区,住房和建设局,教育行政管理,1024
67631,1,咨询,11,教育卫生,@坪山,1,1,1028,坪山区,10013,101,0,1,1555,龙田街道,2018/6/19 18:31,103,0,学历学位学籍管理,3,-,竹坑社区,住房和建设局,教育行政管理,1024
71071,1,投诉,5,市容环卫,12319,1,1,602,坪山区,10020,101,0,1,8508,龙田街道,2018/6/29 20:49,12,0,无照经营游商,2,-,龙田社区,龙田街道综合执法队,占道经营,178
71072,1,投诉,6,市政设施,12319,1,1,633,坪山区,10012,104,0,1,1646,坪山街道,2018/6/29 20:51,12,0,路灯(灯光)井盖,2,-,六和社区,建筑工务局,公用部件,185
71073,1,投诉,6,市政设施,@坪山,1,1,644,坪山区,10014,101,0,1,1889,龙田街道,2018/6/29 20:53,103,0,防撞柱,2,-,老坑社区,坪山交通运输局,公用部件,185
71074,1,投诉,4,规土城建,12345,1,1,559,坪山区,10007,104,0,1,1555,坪山街道,2018/6/29 20:54,13,0,房地产,2,-,六联社区,住房和建设局,住房保障和房地产,162
71075,1,投诉,4,规土城建,12345,1,1,559,坪山区,10007,104,0,1,1555,坪山街道,2018/6/29 20:54,13,0,房地产,2,-,六联社区,住房和建设局,住房保障和房地产,162
71076,1,投诉,4,规土城建,12345,1,1,559,坪山区,10007,104,0,1,1555,坪山街道,2018/6/29 20:57,13,0,房地产,2,-,六联社区,住房和建设局,住房保障和房地产,162
71077,1,投诉,4,规土城建,12345,1,1,559,坪山区,10007,104,0,1,1555,坪山街道,2018/6/29 21:00,13,0,房地产,2,-,六联社区,住房和建设局,住房保障和房地产,162
71078,1,投诉,5,市容环卫,12319,1,1,602,坪山区,10006,102,0,1,8532,马峦街道,2018/6/29 21:01,12,0,无照经营游商,2,-,沙坣社区,马峦办事处综合执法队,占道经营,178
71079,1,投诉,4,规土城建,12345,1,1,559,坪山区,10007,104,0,1,1555,坪山街道,2018/6/29 21:03,13,0,房地产,2,-,六联社区,住房和建设局,住房保障和房地产,162
71081,1,投诉,4,规土城建,12345,1,1,559,坪山区,10007,104,0,1,1555,坪山街道,2018/6/29 21:06,13,0,房地产,2,-,六联社区,住房和建设局,住房保障和房地产,162
71083,1,投诉,4,规土城建,12345,1,1,559,坪山区,10007,104,0,1,1555,坪山街道,2018/6/29 21:09,13,0,房地产,2,-,六联社区,住房和建设局,住房保障和房地产,162
71084,1,投诉,5,市容环卫,@坪山,1,1,602,坪山区,10019,105,0,1,1772,坑梓街道,2018/6/29 21:32,103,0,无照经营游商,2,-,金沙社区,城管办（坑梓街道办事处）,占道经营,178
71088,1,投诉,6,市政设施,12319,1,0,665,坪山区,10016,104,1,1,1889,坪山街道,2018/6/29 22:10,12,0,道路破损,2,-,和平社区,坪山交通运输局,市政、公共设施设置及维护,186
71046,1,投诉,5,市容环卫,12319,1,1,603,坪山区,10006,102,0,1,8532,马峦街道,2018/6/29 18:36,12,0,店外经营,2,-,沙坣社区,马峦办事处综合执法队,占道经营,178
71047,1,投诉,5,市容环卫,@坪山,1,1,589,坪山区,10007,104,0,1,1751,坪山街道,2018/6/29 18:38,103,0,树木养护,2,-,六联社区,市政服务中心（坪山街道办事处）,绿化养护,176
71048,1,咨询,4,规土城建,@坪山,1,0,967,坪山区,10003,102,1,1,1852,马峦街道,2018/6/29 19:11,103,0,房屋拆迁,3,-,江岭社区,土地整备中心（马峦）,集体土地上房屋拆迁与补偿,966
71049,1,投诉,5,市容环卫,12319,1,1,602,坪山区,10004,102,0,1,8532,马峦街道,2018/6/29 19:47,12,0,无照经营游商,2,-,坪环社区,马峦办事处综合执法队,占道经营,178
71050,1,投诉,5,市容环卫,政府信箱,1,1,605,坪山区,10010,100,0,1,1920,碧岭街道,2018/6/29 19:52,104,0,机动车乱停放,2,-,沙湖社区,市交警支队坪山大队,车辆乱停放,179
71051,1,投诉,5,市容环卫,美丽深圳,1,1,587,坪山区,10013,101,0,1,1801,龙田街道,2018/6/29 20:07,102,0,道路保洁,2,-,竹坑社区,市政服务中心（龙田街道办事处）,道路保洁,174
71052,1,投诉,5,市容环卫,12319,1,1,602,坪山区,10007,104,0,1,8484,坪山街道,2018/6/29 20:07,12,0,无照经营游商,2,-,六联社区,坪山街道综合执法队,占道经营,178
71053,1,投诉,5,市容环卫,12319,1,1,603,坪山区,10012,104,0,1,8484,坪山街道,2018/6/29 20:10,12,0,店外经营,2,-,六和社区,坪山街道综合执法队,占道经营,178
71054,1,投诉,3,环保水务,12319,1,0,469,坪山区,10004,102,1,1,1891,马峦街道,2018/6/29 20:12,12,0,文化娱乐红线外噪声,2,-,坪环社区,坪山公安分局,营业性文化娱乐噪声,135
71057,1,投诉,6,市政设施,@坪山,1,0,844,坪山区,10022,105,1,1,1785,坑梓街道,2018/6/29 20:38,103,0,存车支架,2,-,秀新社区,秀新社区,道路设施,184
71059,1,投诉,4,规土城建,12345,1,1,559,坪山区,10007,104,0,1,1555,坪山街道,2018/6/29 20:42,13,0,房地产,2,-,六联社区,住房和建设局,住房保障和房地产,162
71060,1,投诉,11,教育卫生,12345,1,1,1028,坪山区,10006,102,0,1,1500,马峦街道,2018/6/29 20:42,13,0,学历学位学籍管理,2,-,沙坣社区,教育局,教育行政管理,1024
71061,1,投诉,5,市容环卫,@坪山,1,1,603,坪山区,10005,104,0,1,8484,坪山街道,2018/6/29 20:43,103,0,店外经营,2,-,坪山社区,坪山街道综合执法队,占道经营,178
71062,1,投诉,4,规土城建,12345,1,1,559,坪山区,10007,104,0,1,1555,坪山街道,2018/6/29 20:45,13,0,房地产,2,-,六联社区,住房和建设局,住房保障和房地产,162
71063,1,投诉,4,规土城建,12345,1,1,559,坪山区,10007,104,0,1,1555,坪山街道,2018/6/29 20:45,13,0,房地产,2,-,六联社区,住房和建设局,住房保障和房地产,162
71064,1,投诉,4,规土城建,12345,1,1,559,坪山区,10007,104,0,1,1555,坪山街道,2018/6/29 20:45,13,0,房地产,2,-,六联社区,住房和建设局,住房保障和房地产,162
71065,1,投诉,4,规土城建,12345,1,1,559,坪山区,10007,104,0,1,1555,坪山街道,2018/6/29 20:45,13,0,房地产,2,-,六联社区,住房和建设局,住房保障和房地产,162
71066,1,投诉,4,规土城建,12345,1,1,559,坪山区,10007,104,0,1,1555,坪山街道,2018/6/29 20:45,13,0,房地产,2,-,六联社区,住房和建设局,住房保障和房地产,162
71067,1,投诉,3,环保水务,12345,1,1,484,坪山区,10009,100,0,1,1536,碧岭街道,2018/6/29 20:45,13,0,工业废气,2,-,碧岭社区,环境保护和水务局,工业、住宅废气扰民,139
71068,1,投诉,4,规土城建,12345,1,1,559,坪山区,10007,104,0,1,1555,坪山街道,2018/6/29 20:48,13,0,房地产,2,-,六联社区,住房和建设局,住房保障和房地产,162
71069,1,投诉,4,规土城建,12345,1,1,559,坪山区,10007,104,0,1,1555,坪山街道,2018/6/29 20:48,13,0,房地产,2,-,六联社区,住房和建设局,住房保障和房地产,162
71070,1,投诉,4,规土城建,12345,1,1,559,坪山区,10007,104,0,1,1555,坪山街道,2018/6/29 20:48,13,0,房地产,2,-,六联社区,住房和建设局,住房保障和房地产,162
73206,1,投诉,6,市政设施,@坪山,1,0,652,坪山区,10021,105,1,1,1768,坑梓街道,2018/7/6 11:26,103,0,健身设施,2,-,沙田社区,沙田社区,公用部件,185
73208,1,投诉,1,安全隐患,@坪山,1,1,231,坪山区,10007,104,0,1,1920,坪山街道,2018/7/6 11:36,103,0,交通拥堵,2,-,六联社区,市交警支队坪山大队,道路交通安全,27
73209,1,投诉,5,市容环卫,@坪山,1,1,609,坪山区,10020,101,0,1,8508,龙田街道,2018/7/6 11:45,103,0,未经批准设置广告牌,2,-,龙田社区,龙田街道综合执法队,宣传广告违法行为,180
73210,1,投诉,2,治安维稳,固话投诉,1,1,440,坪山区,10014,101,0,1,1805,龙田街道,2018/7/6 12:07,106,0,合同纠纷,2,-,老坑社区,老坑社区,经济纠纷,122
73211,1,投诉,6,市政设施,固话投诉,1,1,823,坪山区,10014,101,0,1,1801,龙田街道,2018/7/6 12:09,106,0,路灯,2,-,老坑社区,市政服务中心（龙田街道办事处）,公用部件,185
73213,1,投诉,1,安全隐患,固话投诉,1,0,292,坪山区,10012,104,1,1,1605,坪山街道,2018/7/6 12:13,106,0,施工安全隐患,2,-,六和社区,规划土地监察大队,建设工程质量,49
73215,1,投诉,5,市容环卫,@坪山,1,1,584,坪山区,10013,101,0,1,8508,龙田街道,2018/7/6 12:36,103,0,积存垃圾渣土,2,-,竹坑社区,龙田街道综合执法队,渣土问题,173
73216,1,投诉,11,教育卫生,固话投诉,1,1,1028,坪山区,10005,104,0,1,1500,坪山街道,2018/7/6 12:36,106,0,学历学位学籍管理,2,-,坪山社区,教育局,教育行政管理,1024
73217,1,投诉,1,安全隐患,@坪山,1,1,233,坪山区,10004,102,0,1,1920,马峦街道,2018/7/6 12:45,103,0,机动车和驾驶员管理,2,-,坪环社区,市交警支队坪山大队,道路交通安全,27
73218,1,投诉,6,市政设施,@坪山,1,1,660,坪山区,10021,105,0,1,8504,坑梓街道,2018/7/6 12:53,103,0,有线电视箱,2,-,沙田社区,坪山街道电信营业中心,公用部件,185
73219,1,咨询,11,教育卫生,政府信箱,1,0,1028,坪山区,10022,105,1,1,1500,坑梓街道,2018/7/6 13:19,104,0,学历学位学籍管理,3,-,秀新社区,教育局,教育行政管理,1024
73220,1,咨询,7,交通运输,政府信箱,1,1,681,坪山区,10010,100,0,1,1920,碧岭街道,2018/7/6 13:21,104,0,公共交通管理,3,-,沙湖社区,市交警支队坪山大队,公共交通管理,193
73222,1,建议,7,交通运输,政府信箱,1,1,681,坪山区,10014,101,0,1,1889,龙田街道,2018/7/6 13:51,104,0,公共交通管理,4,-,老坑社区,坪山交通运输局,公共交通管理,193
73262,1,投诉,7,交通运输,政府信箱,1,1,681,坪山区,10012,104,0,1,1681,坪山街道,2018/7/6 14:20,104,0,公共交通管理,2,-,六和社区,交通轨道办,公共交通管理,193
73288,1,感谢,11,教育卫生,政府信箱,1,1,1028,坪山区,10013,101,0,1,1555,龙田街道,2018/7/6 14:44,104,0,学历学位学籍管理,5,-,竹坑社区,住房和建设局,教育行政管理,1024
73297,1,投诉,3,环保水务,12345,1,1,460,坪山区,10004,102,0,1,1536,马峦街道,2018/7/6 14:54,13,0,工业红线内噪声,2,-,坪环社区,环境保护和水务局,工业噪声,132
73298,1,投诉,3,环保水务,12345,1,1,460,坪山区,10022,105,0,1,1536,坑梓街道,2018/7/6 14:54,13,0,工业红线内噪声,2,-,秀新社区,环境保护和水务局,工业噪声,132
73299,1,投诉,1,安全隐患,12345,1,0,289,坪山区,10007,104,1,1,9770,坪山街道,2018/7/6 14:54,13,0,擅自开工建设,2,-,六联社区,区指挥中心处置,建设工程质量,49
73300,1,投诉,6,市政设施,12345,1,0,815,坪山区,10009,100,1,1,1862,碧岭街道,2018/7/6 14:54,13,0,乱设架空管线,2,-,碧岭社区,碧岭社区,城市公共资源管理,187
73301,1,投诉,11,教育卫生,12345,1,1,339,坪山区,10012,104,0,1,1500,坪山街道,2018/7/6 14:54,13,0,招生违法行为,2,-,六和社区,教育局,招生中的违法行为,79
73302,1,投诉,3,环保水务,12345,1,1,486,坪山区,10009,100,0,1,1876,碧岭街道,2018/7/6 14:57,13,0,油烟污染,2,-,碧岭社区,城管办（碧岭街道办事处）,服务行业废气扰民,140
73303,1,投诉,3,环保水务,12345,1,1,486,坪山区,10018,101,0,1,1536,龙田街道,2018/7/6 14:58,13,0,油烟污染,2,-,南布社区,环境保护和水务局,服务行业废气扰民,140
73304,1,投诉,3,环保水务,12345,1,1,460,坪山区,10009,100,0,1,1536,碧岭街道,2018/7/6 14:58,13,0,工业红线内噪声,2,-,碧岭社区,环境保护和水务局,工业噪声,132
73305,1,投诉,3,环保水务,12345,1,1,465,坪山区,10022,105,0,1,1536,坑梓街道,2018/7/6 14:58,13,0,商业经营红线内噪声,2,-,秀新社区,环境保护和水务局,商业经营噪声,134
73306,1,投诉,14,党纪政纪,12345,1,1,369,坪山区,10022,105,0,1,1771,坑梓街道,2018/7/6 14:58,13,0,工作作风,2,-,秀新社区,纪工委（坑梓街道办事处）,行政效能,100
73307,1,投诉,5,市容环卫,12345,1,1,1164,坪山区,10022,105,0,1,1772,坑梓街道,2018/7/6 14:58,13,0,乱摆卖,2,-,秀新社区,城管办（坑梓街道办事处）,市容城管,1159
73310,1,投诉,5,市容环卫,12345,1,1,1160,坪山区,10019,105,0,1,1770,坑梓街道,2018/7/6 15:00,13,0,市容环卫,2,-,金沙社区,市政服务中心（坑梓街道办事处）,市容城管,1159
73311,1,投诉,14,党纪政纪,12345,1,0,367,坪山区,10002,100,1,1,1868,碧岭街道,2018/7/6 15:00,13,0,服务质量,2,-,汤坑社区,土地整备中心（碧岭办）,行政效能,100
73312,1,投诉,5,市容环卫,12345,1,1,1163,坪山区,10013,101,0,1,1605,龙田街道,2018/7/6 15:00,13,0,违法建设,2,-,竹坑社区,规划土地监察大队,市容城管,1159
73313,1,投诉,5,市容环卫,12345,1,1,1164,坪山区,10022,105,0,1,1772,坑梓街道,2018/7/6 15:00,13,0,乱摆卖,2,-,秀新社区,城管办（坑梓街道办事处）,市容城管,1159
73314,1,投诉,6,市政设施,12345,1,1,823,坪山区,10014,101,0,1,1801,龙田街道,2018/7/6 15:00,13,0,路灯,2,-,老坑社区,市政服务中心（龙田街道办事处）,公用部件,185
73315,1,投诉,2,治安维稳,政府信箱,1,1,426,坪山区,10018,101,0,1,1802,龙田街道,2018/7/6 15:00,104,0,申报登记信息明显与实际信息不符,2,-,南布社区,南布社区,人口房屋,115
73319,1,投诉,5,市容环卫,12345,1,1,1164,坪山区,10003,102,0,1,8532,马峦街道,2018/7/6 15:04,13,0,乱摆卖,2,-,江岭社区,马峦办事处综合执法队,市容城管,1159
73320,1,投诉,6,市政设施,12345,1,1,630,坪山区,10022,105,0,1,8516,坑梓街道,2018/7/6 15:04,13,0,下水井盖,2,-,秀新社区,大工业区水务有限公司,公用部件,185
73321,1,投诉,3,环保水务,12345,1,1,460,坪山区,10022,105,0,1,1536,坑梓街道,2018/7/6 15:04,13,0,工业红线内噪声,2,-,秀新社区,环境保护和水务局,工业噪声,132
73322,1,投诉,5,市容环卫,12345,1,1,1163,坪山区,10004,102,0,1,1605,马峦街道,2018/7/6 15:04,13,0,违法建设,2,-,坪环社区,规划土地监察大队,市容城管,1159
73323,1,投诉,5,市容环卫,12345,1,1,1163,坪山区,10016,104,0,1,1605,坪山街道,2018/7/6 15:04,13,0,违法建设,2,-,和平社区,规划土地监察大队,市容城管,1159
42102,1,投诉,5,市容环卫,12319,1,1,602,坪山区,10007,104,0,1,8484,坪山街道,2018/6/4 8:36,12,0,无照经营游商,2,-,六联社区,坪山街道综合执法队,占道经营,178
42109,1,投诉,7,交通运输,@坪山,1,1,681,坪山区,10018,101,0,1,1681,龙田街道,2018/6/4 8:41,103,0,公共交通管理,2,-,南布社区,交通轨道办,公共交通管理,193
42112,1,投诉,5,市容环卫,美丽深圳,1,0,581,坪山区,10009,100,1,1,8523,碧岭街道,2018/6/4 8:42,102,0,暴露垃圾,2,-,碧岭社区,碧岭办事处市政服务中心,垃圾问题,172
42126,1,咨询,695,专业事件采集,@坪山,1,0,703,坪山区,10012,104,1,1,9770,坪山街道,2018/6/4 9:02,103,0,综合事件采集,3,-,六和社区,区指挥中心处置,综合事件采集,702
42134,1,投诉,5,市容环卫,美丽深圳,1,1,602,坪山区,10015,105,0,1,1772,坑梓街道,2018/6/4 9:12,102,0,无照经营游商,2,-,坑梓社区,城管办（坑梓街道办事处）,占道经营,178
42136,1,投诉,5,市容环卫,12319,1,0,584,坪山区,10009,100,1,1,8523,碧岭街道,2018/6/4 9:15,12,0,积存垃圾渣土,2,-,碧岭社区,碧岭办事处市政服务中心,渣土问题,173
42148,1,投诉,5,市容环卫,12319,1,1,584,坪山区,10006,102,0,1,1843,马峦街道,2018/6/4 9:28,12,0,积存垃圾渣土,2,-,沙坣社区,市政服务中心（马峦街道办事处）,渣土问题,173
42153,1,投诉,5,市容环卫,12319,1,1,584,坪山区,10017,103,0,1,8535,石井街道,2018/6/4 9:32,12,0,积存垃圾渣土,2,-,石井社区,石井办事处综合执法队,渣土问题,173
42163,1,建议,6,市政设施,12319,1,1,849,坪山区,10021,105,0,1,1583,坑梓街道,2018/6/4 9:43,12,0,公共厕所,4,-,沙田社区,城市管理局,环卫设施设置及维护,182
42170,1,投诉,5,市容环卫,12319,1,1,605,坪山区,10013,101,0,1,1920,龙田街道,2018/6/4 9:52,12,0,机动车乱停放,2,-,竹坑社区,市交警支队坪山大队,车辆乱停放,179
42172,1,投诉,4,规土城建,@坪山,1,1,548,坪山区,10018,101,0,1,1605,龙田街道,2018/6/4 9:58,103,0,违法在建建筑,2,-,南布社区,规划土地监察大队,违法建筑与用地行为,158
42175,1,投诉,5,市容环卫,@坪山,1,1,584,坪山区,10009,100,0,1,8523,碧岭街道,2018/6/4 10:05,103,0,积存垃圾渣土,2,-,碧岭社区,碧岭办事处市政服务中心,渣土问题,173
42177,1,投诉,7,交通运输,@坪山,1,1,681,坪山区,10014,101,0,1,1889,龙田街道,2018/6/4 10:14,103,0,公共交通管理,2,-,老坑社区,坪山交通运输局,公共交通管理,193
42180,1,投诉,5,市容环卫,固话投诉,1,1,581,坪山区,10010,100,0,1,8523,碧岭街道,2018/6/4 10:20,106,0,暴露垃圾,2,-,沙湖社区,碧岭办事处市政服务中心,垃圾问题,172
42181,1,投诉,4,规土城建,12319,1,1,548,坪山区,10022,105,0,1,1772,坑梓街道,2018/6/4 10:20,12,0,违法在建建筑,2,-,秀新社区,城管办（坑梓街道办事处）,违法建筑与用地行为,158
42187,1,投诉,4,规土城建,12319,1,1,548,坪山区,10018,101,0,1,1555,龙田街道,2018/6/4 10:37,12,0,违法在建建筑,2,-,南布社区,住房和建设局,违法建筑与用地行为,158
42192,1,投诉,5,市容环卫,美丽深圳,1,1,603,坪山区,10005,104,0,1,8484,坪山街道,2018/6/4 10:47,102,0,店外经营,2,-,坪山社区,坪山街道综合执法队,占道经营,178
42193,1,投诉,6,市政设施,美丽深圳,1,1,630,坪山区,10007,104,0,1,1755,坪山街道,2018/6/4 10:47,102,0,下水井盖,2,-,六联社区,六联社区,公用部件,185
42194,1,投诉,6,市政设施,美丽深圳,1,1,629,坪山区,10007,104,0,1,8516,坪山街道,2018/6/4 10:52,102,0,上水井盖,2,-,六联社区,大工业区水务有限公司,公用部件,185
42195,1,投诉,5,市容环卫,美丽深圳,1,1,581,坪山区,10017,103,0,1,8536,石井街道,2018/6/4 10:52,102,0,暴露垃圾,2,-,石井社区,石井办事处市政服务中心,垃圾问题,172
42196,1,投诉,6,市政设施,美丽深圳,1,1,629,坪山区,10007,104,0,1,1755,坪山街道,2018/6/4 10:52,102,0,上水井盖,2,-,六联社区,六联社区,公用部件,185
42197,1,投诉,5,市容环卫,美丽深圳,1,1,584,坪山区,10022,105,0,1,1772,坑梓街道,2018/6/4 10:52,102,0,积存垃圾渣土,2,-,秀新社区,城管办（坑梓街道办事处）,渣土问题,173
42199,1,投诉,5,市容环卫,美丽深圳,1,1,752,坪山区,10006,102,0,1,1843,马峦街道,2018/6/4 10:57,102,0,其他区域堆放施工废弃料,2,-,沙坣社区,市政服务中心（马峦街道办事处）,废弃物堆放,177
42200,1,投诉,3,环保水务,12345,1,1,484,坪山区,10012,104,0,1,1536,坪山街道,2018/6/4 11:01,13,0,工业废气,2,-,六和社区,环境保护和水务局,工业、住宅废气扰民,139
42201,1,投诉,3,环保水务,12345,1,1,508,坪山区,10012,104,0,1,1631,坪山街道,2018/6/4 11:01,13,0,房屋拆除、建设扬尘,2,-,六和社区,城市更新局,扬尘污染,142
42202,1,投诉,3,环保水务,12345,1,1,486,坪山区,10016,104,0,1,8484,坪山街道,2018/6/4 11:01,13,0,油烟污染,2,-,和平社区,坪山街道综合执法队,服务行业废气扰民,140
42203,1,投诉,11,教育卫生,12345,1,1,327,坪山区,10013,101,0,1,1565,龙田街道,2018/6/4 11:01,13,0,医疗事故争议,2,-,竹坑社区,卫生和计划生育局,医患纠纷,75
42204,1,投诉,2,治安维稳,12345,1,0,383,坪山区,10009,100,1,1,1873,碧岭街道,2018/6/4 11:01,13,0,居住人员隐患,2,-,碧岭社区,综治维稳办公室（碧岭街道办事处）,社会治安,93
42205,1,投诉,3,环保水务,12345,1,1,460,坪山区,10012,104,0,1,1536,坪山街道,2018/6/4 11:01,13,0,工业红线内噪声,2,-,六和社区,环境保护和水务局,工业噪声,132
